Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,NO_Threshold,City_London_Site
CT3,2018,9,8,20,0,25.2,10.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,0,0,2.7,4.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,0,30,2.3,3.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,2,0,1.5,3.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,3,0,1.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,4,0,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,6,30,12.8,20.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,7,0,15.1,17.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,9,30,5.4,8.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,10,30,11.4,6.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,11,30,15.8,8.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,13,0,4.0,15.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,13,30,15.5,7.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,16,30,6.1,19.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,20,30,2.5,6.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,21,30,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2018,10,8,23,0,4.4,2.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,0,0,2.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,0,30,2.9,4.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,3,30,4.3,4.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,4,30,4.1,3.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,7,30,36.4,32.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,13,30,2.5,4.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,14,30,2.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,17,0,7.9,2.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,18,0,4.3,7.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,20,30,4.7,9.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,21,0,11.9,6.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,21,30,8.6,10.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,22,30,0.4,5.0,Low,0-200,Sir John Cass School
CT3,2018,11,8,23,0,1.1,1.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,2,0,0.7,1.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,3,0,0.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,3,30,0.1,2.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,5,30,8.2,5.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,6,30,8.4,6.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,9,0,6.3,6.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,10,30,7.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,11,30,2.3,7.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,15,0,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,18,0,3.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,21,30,4.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,12,8,23,0,0.3,0.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,1,0,0.8,1.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,2,0,0.3,1.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,4,0,1.9,2.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,7,0,16.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,7,30,13.3,18.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,8,30,47.3,24.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,11,30,16.3,17.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,12,30,7.8,14.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,13,30,17.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,15,0,10.2,10.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,16,30,17.7,7.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,17,30,5.7,9.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,20,0,4.7,4.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,21,0,7.3,5.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,21,30,8.4,6.0,Low,0-200,Sir John Cass School
CT3,2018,13,8,22,30,7.1,9.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,2,30,2.4,14.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,3,0,0.8,6.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,3,30,1.5,2.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,4,0,4.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,4,30,12.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,5,30,12.4,14.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,6,0,34.4,17.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,7,0,31.5,34.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,7,30,34.0,37.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,8,0,48.0,33.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,10,0,13.1,16.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,11,0,13.1,15.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,14,30,4.9,11.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,15,30,6.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,16,30,11.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,20,30,1.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,14,8,21,0,3.1,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,0,0,1.0,1.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,2,0,0.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,3,0,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,3,30,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,4,0,0.5,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,4,30,1.1,2.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,5,0,1.0,3.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,7,0,6.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,8,0,18.4,15.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,9,0,10.6,19.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,12,30,4.3,7.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,13,0,7.1,4.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,14,0,4.5,4.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,15,0,4.9,6.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,16,0,2.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,16,30,3.4,3.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,17,0,1.7,4.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,20,30,0.6,1.0,Low,0-200,Sir John Cass School
CT3,2018,15,8,23,0,0.2,0.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,0,0,0.3,1.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,1,30,1.6,1.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,3,30,0.3,2.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,4,0,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,5,0,1.4,3.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,6,0,4.4,5.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,8,30,7.4,13.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,9,30,13.5,9.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,11,0,24.0,32.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,16,0,17.2,18.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,17,30,11.7,16.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,18,30,4.5,7.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,19,0,3.3,5.0,Low,0-200,Sir John Cass School
CT3,2018,16,8,21,30,12.0,5.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,0,30,7.3,4.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,1,0,2.2,6.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,2,30,8.4,4.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,4,0,4.9,9.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,4,30,6.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,6,0,45.4,36.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,8,30,42.0,50.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,9,0,32.6,42.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,9,30,23.6,36.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,10,0,17.2,26.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,11,0,14.7,18.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,13,30,5.3,8.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,16,0,4.2,5.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,18,30,3.4,4.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,19,30,8.1,5.0,Low,0-200,Sir John Cass School
CT3,2018,17,8,21,30,1.2,2.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,0,0,1.9,1.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,1,30,0.9,1.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,5,30,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,6,0,2.7,4.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,6,30,6.9,5.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,12,0,6.7,5.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,15,30,4.9,6.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,18,30,1.9,9.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,19,0,2.1,4.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,19,30,1.5,1.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,20,0,2.1,1.0,Low,0-200,Sir John Cass School
CT3,2018,18,8,23,0,0.5,1.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,0,30,1.1,1.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,4,0,0.8,2.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,7,0,5.1,5.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,7,30,5.9,7.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,8,30,5.5,5.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,12,30,3.3,3.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,14,0,3.6,3.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,14,30,4.0,3.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,15,30,5.6,5.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,16,0,6.5,6.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,17,30,10.5,9.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,22,0,6.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,22,30,4.8,6.0,Low,0-200,Sir John Cass School
CT3,2018,19,8,23,30,4.0,7.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,0,0,3.7,5.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,4,30,7.6,8.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,5,0,32.3,11.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,7,0,46.3,57.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,7,30,45.6,59.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,9,0,32.7,39.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,9,30,16.1,38.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,11,0,14.4,11.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,11,30,13.3,13.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,13,0,8.1,7.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,15,0,6.2,6.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,17,30,1.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,19,30,1.5,3.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,21,0,3.2,6.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,22,30,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,20,8,23,30,1.1,1.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,2,0,5.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,3,0,2.1,14.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,8,0,15.7,24.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,8,30,14.4,21.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,10,0,5.8,12.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,10,30,13.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,11,0,8.3,11.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,13,0,8.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,13,30,3.8,8.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,17,0,5.0,5.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,19,0,1.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,21,0,1.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,21,8,23,30,3.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,3,0,1.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,3,30,1.3,3.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,6,0,9.9,10.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,6,30,24.0,13.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,10,0,12.6,15.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,13,30,12.0,17.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,14,30,11.0,8.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,15,0,6.1,10.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,15,30,8.8,7.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,16,30,7.2,6.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,17,0,5.5,6.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,18,30,2.0,6.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,19,0,3.1,2.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,19,30,4.2,3.0,Low,0-200,Sir John Cass School
CT3,2018,22,8,21,30,2.5,7.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,2,0,0.9,1.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,7,30,12.4,19.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,10,30,19.7,19.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,11,0,28.4,20.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,17,0,3.2,3.0,Low,0-200,Sir John Cass School
CT3,2018,23,8,20,0,6.6,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,5,0,6.9,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,10,0,13.6,14.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,13,0,5.4,7.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,14,0,3.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,15,0,3.4,4.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,16,30,7.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,18,0,4.3,3.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,19,0,4.5,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,20,0,8.0,3.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,20,30,3.3,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,21,30,7.3,5.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,22,0,3.4,6.0,Low,0-200,Sir John Cass School
CT3,2018,24,8,23,0,3.8,4.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,0,30,4.5,3.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,1,0,3.5,4.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,2,0,1.5,2.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,4,0,1.9,2.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,7,0,12.3,12.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,8,0,12.8,15.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,10,0,11.4,7.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,10,30,6.9,11.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,11,30,6.4,7.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,13,0,8.8,9.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,13,30,8.4,9.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,18,0,7.6,7.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,19,0,6.3,7.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,19,30,6.8,6.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,20,30,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,25,8,21,0,3.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,0,0,26.3,36.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,0,30,27.9,30.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,3,0,7.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,3,30,3.1,8.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,5,30,16.4,6.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,6,0,16.5,20.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,6,30,19.1,22.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,8,30,9.9,16.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,9,0,12.6,11.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,13,30,7.9,9.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,14,0,6.4,7.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,14,30,6.8,7.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,16,30,3.0,6.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,17,0,4.1,4.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,17,30,4.6,4.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,19,0,1.4,2.0,Low,0-200,Sir John Cass School
CT3,2018,26,8,23,30,1.7,1.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,2,0,1.0,2.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,2,30,2.1,2.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,4,30,1.3,2.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,5,0,1.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,5,30,1.8,4.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,10,0,4.0,4.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,10,30,2.6,4.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,11,30,4.0,6.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,16,0,3.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,17,0,2.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,17,30,2.4,2.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,21,30,6.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,22,0,5.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,27,8,23,0,4.3,1.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,2,0,1.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,4,0,4.4,4.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,4,30,6.8,4.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,7,0,6.4,9.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,8,0,20.1,12.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,9,0,21.1,21.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,9,30,13.1,20.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,11,0,15.0,12.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,13,0,9.1,9.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,15,0,6.0,7.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,15,30,8.6,7.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,16,0,11.2,8.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,16,30,8.3,11.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,17,30,10.8,7.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,18,30,10.4,7.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,19,30,9.0,5.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,21,30,11.1,14.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,23,0,1.2,7.0,Low,0-200,Sir John Cass School
CT3,2018,28,8,23,30,0.9,2.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,3,30,12.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,6,30,35.0,23.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,7,30,25.5,32.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,8,0,40.1,29.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,8,30,15.9,37.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,10,0,29.2,22.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,15,0,19.7,9.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,18,30,10.4,12.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,19,0,10.0,11.0,Low,0-200,Sir John Cass School
CT3,2018,29,8,22,0,7.5,8.0,Low,0-200,Sir John Cass School
CT3,2018,30,8,4,0,4.8,15.0,Low,0-200,Sir John Cass School
CT3,2018,30,8,6,30,15.7,21.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,9,0,17.6,16.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,10,0,14.1,17.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,12,30,4.8,8.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,13,0,6.7,5.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,14,30,2.9,4.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,18,30,2.2,2.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,19,30,2.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,31,8,23,0,1.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,1,30,1.7,3.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,3,30,2.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,5,30,46.1,29.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,6,30,37.5,57.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,18,30,2.9,2.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,19,0,2.7,2.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,19,30,1.5,2.0,Low,0-200,Sir John Cass School
CT3,2018,1,9,22,30,2.3,6.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,0,30,1.6,2.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,2,0,1.8,2.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,5,30,16.4,20.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,7,0,25.1,31.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,8,30,13.7,29.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,9,0,12.4,16.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,12,30,3.3,4.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,13,30,3.1,3.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,20,30,0.9,1.0,Low,0-200,Sir John Cass School
CT3,2018,2,9,21,0,1.1,1.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,1,30,17.3,2.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,3,30,13.5,8.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,4,0,33.9,15.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,7,0,45.4,96.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,11,0,8.2,14.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,15,30,5.3,5.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,16,30,2.8,5.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,19,30,3.2,2.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,20,0,3.5,3.0,Low,0-200,Sir John Cass School
CT3,2018,3,9,22,0,1.4,3.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,0,0,3.3,3.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,9,0,9.6,9.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,10,30,7.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,11,0,8.5,6.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,17,30,3.0,6.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,19,0,3.9,3.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,20,30,5.2,4.0,Low,0-200,Sir John Cass School
CT3,2018,4,9,21,30,3.4,4.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,1,30,3.0,3.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,5,0,7.5,9.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,5,30,21.9,10.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,8,0,7.7,10.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,8,30,9.7,8.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,9,0,7.1,9.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,10,0,8.5,8.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,11,0,9.7,9.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,12,0,20.9,11.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,14,0,4.7,6.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,16,0,5.6,6.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,18,30,4.8,3.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,19,0,2.8,4.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,20,30,4.4,3.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,22,0,7.5,6.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,22,30,6.1,7.0,Low,0-200,Sir John Cass School
CT3,2018,5,9,23,30,6.4,5.0,Low,0-200,Sir John Cass School
CT3,2018,6,9,2,0,10.7,4.0,Low,0-200,Sir John Cass School
CT3,2018,6,9,3,30,5.3,9.0,Low,0-200,Sir John Cass School
CT3,2018,6,9,5,30,21.1,15.0,Low,0-200,Sir John Cass School
CT3,2018,6,9,6,0,21.4,20.0,Low,0-200,Sir John Cass School
